the_geom,cartodb_id,timestamp,long,lat,external_t,outlier_ma,sensor_typ,individual,tag_ident,ind_ident,study_name,date,time
0101000020E6100000A8C64B3789AB53C061E0B9F770E14140,351,2009-07-21 15:10:00+00,-78.68025,35.76126,24.50000196,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000076C3B64599AB53C061FD9FC37CE14140,352,2009-07-31 18:10:00+00,-78.68123,35.76162,31.88889144,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000A017EE5C98AB53C0AB38BCBD77E14140,353,2009-08-07 14:40:00+00,-78.6811745,35.76146671,25.33333536,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000081C612F794AB53C0CAA2F2A774E14140,354,2009-08-18 14:05:00+00,-78.68096711,35.76137256,26.6666688,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000E70C7B9094AB53C0BDAA924C77E14140,355,2009-09-09 18:15:00+00,-78.68094265,35.76145322,25.000002,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000009E22EAB296AB53C00333320A7AE14140,356,2009-09-12 14:05:00+00,-78.68107293,35.76153686,23.50000188,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000593A7A5798AB53C0155CA43779E14140,357,2009-10-02 16:00:00+00,-78.6811732,35.76151176,23.3333352,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000008EF60D8699AB53C0CBB6992B7FE14140,358,2009-10-08 19:24:00+00,-78.68124534,35.76169343,21.77777952,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000051B2A4F59AAB53C0E264B01C80E14140,359,2009-10-16 16:21:00+00,-78.68133298,35.76172217,13.88889,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000CA46EF6D9DAB53C0E079903B78E14140,360,2009-10-30 19:25:00+00,-78.68148373,35.76148171,17.27777916,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000007940977899AB53C04056A64E76E14140,361,2009-11-08 15:47:00+00,-78.68124213,35.76142295,20.72222388,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000B36CBD11A3AB53C0B68A7A98A8E14140,362,2009-11-20 19:35:00+00,-78.68182796,35.76295763,18.55555704,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000001ADFD57A98AB53C01422222D7CE14140,363,2009-12-04 19:25:00+00,-78.68118163,35.76160206,16.50000132,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000010D5FF48FAB53C0C70BD05370E14140,364,2010-05-25 15:20:00+00,-78.68066129,35.76124046,22.222224,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000F1127BEC97AB53C0023A820A7DE14140,365,2010-06-04 20:00:00+00,-78.68114769,35.76162845,29.05555788,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000AE59BAC489AB53C036FEA78F7EE14140,366,2010-06-15 07:03:00+00,-78.68028372,35.76167484,31.61111364,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000078488CF994AB53C09BD0A07880E14140,367,2010-06-29 19:15:00+00,-78.6809677,35.76173313,32.44444704,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000134440329BAB53C03D8E0F487CE14140,368,2010-07-06 21:30:00+00,-78.68134743,35.76160527,31.3888914,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000F944C7A38EAB53C036738A8673E14140,369,2010-07-23 15:21:00+00,-78.68058104,35.76133806,30.33333576,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000C0200AE293AB53C07707A15174E14140,370,2010-07-30 15:05:00+00,-78.68090106,35.76136227,23.66666856,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000004E7AD3696AB53C087310AFE8EE14140,371,2010-08-17 14:42:00+00,-78.68104331,35.76217628,28.22222448,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000D1D6B95096AB53C06DEB7E807BE14140,372,2010-09-15 18:40:00+00,-78.68104952,35.76158148,30.44444688,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000ECCEA83396AB53C01DD2C15D6AE14140,373,2010-11-23 20:05:00+00,-78.68104259,35.76105854,23.3333352,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000ECCEA83396AB53C01DD2C15D6AE14140,374,2011-04-19 20:25:00+00,-78.68104259,35.76105854,29.00000232,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000009087BEBB95AB53C0CB4BFE277FE14140,375,2011-04-29 15:40:00+00,-78.681014,35.761693,21.22222392,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000FF5BC98E8DAB53C05C57CC086FE14140,376,2011-06-16 19:40:00+00,-78.680515,35.761201,29.38889124,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000004FE61F7D93AB53C0876F61DD78E14140,377,2011-08-25 13:55:00+00,-78.680877,35.761501,25.2777798,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000000249D8B793AB53C064B0E2546BE14140,378,2012-03-15 16:20:00+00,-78.680891,35.761088,28.3333356,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000084F3A96395AB53C02E3BC43F6CE14140,379,2012-03-29 19:13:00+00,-78.680993,35.761116,27.16666884,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000035B742588DAB53C0C85EEFFE78E14140,380,2012-05-03 18:30:00+00,-78.680502,35.761505,30.72222468,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000009ED1562591AB53C0D99596917AE14140,381,2012-05-10 18:43:00+00,-78.680734,35.761553,23.8888908,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000BBD05CA791AB53C00E863AAC70E14140,382,2012-07-20 15:27:00+00,-78.680765,35.761251,25.000002,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000000F45813E91AB53C0C4B12E6EA3E14140,383,2012-08-06 15:10:00+00,-78.68074,35.7628,27.05555772,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000005859DB148FAB53C06A32E36DA5E14140,384,2012-08-08 16:31:00+00,-78.680608,35.762861,26.33333544,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000E2900DA48BAB53C01B683EE76EE14140,385,2012-08-29 16:15:00+00,-78.680398,35.761197,34.722225,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000007EE5417A8AAB53C08061F9F36DE14140,386,2012-10-19 15:15:00+00,-78.680327,35.761168,21.00000168,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000BD96679088AB53C0C877ADAD6DE14140,387,2012-11-01 19:30:00+00,-78.68021021,35.76115962,15.94444572,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000EC9804B995AB53C0B47DC0EA65E14140,388,2012-11-09 17:13:00+00,-78.68101335,35.76092276,14.61111228,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000911680A993AB53C08E322C906AE14140,389,2012-11-30 15:40:00+00,-78.68088758,35.76106455,12.72222324,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000F4735CF096AB53C0E8B2248269E14140,390,2013-01-04 15:25:00+00,-78.68108758,35.76103236,6.55555608,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000B59078609DAB53C0C79F875E6FE14140,391,2013-04-05 15:55:00+00,-78.68148052,35.76121122,7.94444508,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000A090197F8DAB53C08EA559EA6AE14140,392,2013-04-18 21:53:00+00,-78.68051126,35.7610753,26.6666688,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000001FC8EEC088AB53C0B6D617096DE14140,393,2013-05-21 06:10:00+00,-78.68022178,35.76114,29.05555788,F,radio-transmitter,,Billy Bob,Billy Bob,"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000331B649291AB53C09A42E73576E14140,394,2008-06-25 21:35:00+00,-78.68076,35.76142,32.7777804,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000061376C5B94AB53C0E1EEACDD76E14140,395,2008-07-09 14:30:00+00,-78.68093,35.76144,27.2222244,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000331B649291AB53C09A42E73576E14140,396,2008-07-10 18:30:00+00,-78.68076,35.76142,0,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000331B649291AB53C09A42E73576E14140,397,2008-07-18 15:10:00+00,-78.68076,35.76142,27.61111332,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000061376C5B94AB53C0E1EEACDD76E14140,398,2008-08-27 15:30:00+00,-78.68093,35.76144,25.5555576,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000FDD98F1491AB53C0766C04E275E14140,399,2008-09-09 16:15:00+00,-78.68073,35.76141,27.2222244,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000021B0726891AB53C00CEA5BE674E14140,400,2008-09-10 15:35:00+00,-78.68075,35.76138,25.88889096,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000D6FF39CC97AB53C0C53D963E74E14140,401,2008-09-17 15:00:00+00,-78.68114,35.76136,21.22222392,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000331B649291AB53C01A51DA1B7CE14140,402,2008-10-06 19:40:00+00,-78.68076,35.7616,27.00000216,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000A4DFBE0E9CAB53C0C520B07268E14140,403,2008-10-13 19:35:00+00,-78.6814,35.761,26.50000212,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000D6FF39CC97AB53C004E275FD82E14140,404,2008-10-22 19:40:00+00,-78.68114,35.76181,18.27777924,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000363CBD5296AB53C03D44A33B88E14140,405,2008-10-28 19:25:00+00,-78.68105,35.76197,15.50000124,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000005A12A0A696AB53C0B610E4A084E14140,406,2008-11-05 19:24:00+00,-78.68107,35.76186,20.5555572,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000005A12A0A696AB53C0B610E4A084E14140,407,2008-11-20 20:12:00+00,-78.68107,35.76186,16.44444576,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000005A12A0A696AB53C0B610E4A084E14140,408,2008-12-10 19:45:00+00,-78.68107,35.76186,23.22222408,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000001366DAFE95AB53C0F67AF7C77BE14140,409,2009-04-07 16:25:00+00,-78.68103,35.76159,6.1111116,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000006F9EEA909BAB53C0363CBD5296E14140,410,2009-04-17 19:12:00+00,-78.68137,35.7624,26.6666688,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000009357E71890AB53C0C47762D68BE14140,411,2009-05-07 18:10:00+00,-78.68067,35.76208,29.4444468,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000685C381092AB53C0B6F3FDD478E14140,412,2009-05-14 20:30:00+00,-78.68079,35.7615,24.83333532,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000DD24068195AB53C0E1EEACDD76E14140,413,2009-05-19 20:30:00+00,-78.681,35.76144,21.83333508,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000007AC7293A92AB53C02FC03E3A75E14140,414,2009-06-01 17:00:00+00,-78.6808,35.76139,25.88889096,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000E449D23593AB53C0B6F3FDD478E14140,415,2009-06-03 14:56:00+00,-78.68086,35.7615,27.2222244,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000009357E71890AB53C0A8A9656B7DE14140,416,2009-06-05 20:36:00+00,-78.68067,35.76164,26.72222436,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000C173EFE192AB53C0DAC9E02879E14140,417,2009-06-30 15:15:00+00,-78.68084,35.76151,26.22222432,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000840D4FAF94AB53C04C7155D977E14140,418,2009-07-13 19:55:00+00,-78.68095,35.76147,22.38889068,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000076A6D0798DAB53C0132C0E677EE14140,419,2009-07-21 14:40:00+00,-78.68051,35.76167,24.22222416,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000056F146E691AB53C0FD9FC37C79E14140,420,2009-07-31 18:40:00+00,-78.68078,35.76152,30.50000244,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000A9884F1192AB53C0E83D428B74E14140,421,2009-08-07 14:28:00+00,-78.68079026,35.76136914,24.77777976,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000056CF0F4492AB53C0A760C75E73E14140,422,2009-08-18 13:45:00+00,-78.68080236,35.76133332,26.50000212,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000E8F760C692AB53C0E2E9B6C075E14140,423,2009-09-12 15:05:00+00,-78.68083343,35.76140603,24.38889084,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000001C74320690AB53C0C91C700278E14140,424,2009-10-02 15:50:00+00,-78.68066554,35.7614749,25.000002,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000006B4E35E590AB53C00311FB677AE14140,425,2009-10-08 05:00:00+00,-78.68071871,35.76154804,22.222224,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000D7BDBACF96AB53C04EF02CC57EE14140,426,2009-10-13 15:28:00+00,-78.6810798,35.76168122,18.00000144,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000B9ACA15897AB53C0CBFBB4617FE14140,427,2009-10-16 15:57:00+00,-78.68111244,35.76169988,14.11111224,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000114E8F9698AB53C0B2399C3381E14140,428,2009-11-06 19:10:00+00,-78.68118824,35.76175542,15.88889016,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000A42B22D496AB53C0C6A0D9967DE14140,429,2009-11-07 19:06:00+00,-78.68108085,35.76164518,21.1111128,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000009591A3CE96AB53C030C4C1107FE14140,430,2009-11-08 15:56:00+00,-78.68107954,35.76169023,21.1111128,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000009591A3CE96AB53C030C4C1107FE14140,431,2009-11-20 18:10:00+00,-78.68107954,35.76169023,17.2222236,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000009591A3CE96AB53C030C4C1107FE14140,432,2009-12-04 18:30:00+00,-78.68107954,35.76169023,14.27777892,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000F0E578E493AB53C047354F2280E14140,433,2010-03-19 21:06:00+00,-78.68090164,35.76172284,24.33333528,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000001FA84BAD94AB53C079EE77077CE14140,434,2010-04-06 20:06:00+00,-78.68094952,35.76159757,31.88889144,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000E5025D1C91AB53C03AE42C0D78E14140,435,2010-04-09 19:25:00+00,-78.68073186,35.76147618,20.2777794,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000D0954A7091AB53C0BB74596D7AE14140,436,2010-04-16 18:12:00+00,-78.68075187,35.76154868,29.94444684,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000B0055A0D8BAB53C0D212120671E14140,437,2010-04-22 19:35:00+00,-78.68036207,35.76126171,22.33333512,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000B0055A0D8BAB53C0D212120671E14140,438,2010-04-23 18:26:00+00,-78.68036207,35.76126171,22.66666848,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000BA05BFCB94AB53C066D2AE5B67E14140,439,2010-04-30 18:27:00+00,-78.68095678,35.76096674,25.77777984,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000A7CA9CD391AB53C06FE877AB78E14140,440,2010-05-25 15:00:00+00,-78.68077555,35.76149505,22.222224,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000001E6889BE90AB53C01C4D265578E14140,441,2010-05-26 19:20:00+00,-78.68070949,35.76148476,29.05555788,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000221075408EAB53C0F485564875E14140,442,2010-06-07 18:12:00+00,-78.68055736,35.76139168,27.33333552,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000005CD8476592AB53C06ACE6EEB76E14140,443,2010-06-09 08:23:00+00,-78.68081028,35.76144164,30.38889132,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000EBB4661292AB53C095E3C23F74E14140,444,2010-06-29 06:48:00+00,-78.68079052,35.76136014,32.61111372,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000008B36C7B98DAB53C0424CBA1474E14140,445,2010-07-09 05:00:00+00,-78.68052525,35.76135501,31.33333584,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000009074FED495AB53C0E76A125977E14140,446,2010-07-23 05:00:00+00,-78.68102002,35.76145471,29.94444684,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000C0200AE293AB53C07707A15174E14140,447,2010-07-30 15:05:00+00,-78.68090106,35.76136227,23.66666856,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000009B2E93FA95AB53C0B0027CB779E14140,448,2010-08-17 14:28:00+00,-78.68102898,35.761527,27.5000022,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000D71ECDC38FAB53C0434121E970E14140,449,2010-08-26 18:13:00+00,-78.68064971,35.76125826,31.05555804,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000F8D0F4C895AB53C00F0C62987AE14140,450,2010-09-01 19:08:00+00,-78.68101715,35.76155381,31.3888914,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000002A6B824591AB53C0F1D5AFF085E14140,451,2010-09-15 18:00:00+00,-78.68074167,35.76190003,30.22222464,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000A4D6451B91AB53C01CB8C15878E14140,452,2010-10-02 18:25:00+00,-78.6807316,35.76148519,23.16666852,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000FB4BDE428FAB53C02C405FA37AE14140,453,2010-10-06 17:05:00+00,-78.68061897,35.76155512,19.55555712,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000008D80A71C95AB53C0933A5C0677E14140,454,2010-10-23 16:50:00+00,-78.68097607,35.76144485,20.61111276,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000BA74A3FA94AB53C0B8FC0B2D80E14140,455,2010-11-10 19:10:00+00,-78.68096796,35.76172412,20.11111272,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000BA74A3FA94AB53C0B8FC0B2D80E14140,456,2010-11-23 19:13:00+00,-78.68096796,35.76172412,25.88889096,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E6100000257BDF5394AB53C0628133217BE14140,457,2011-04-05 19:15:00+00,-78.6809282,35.76157012,21.27777948,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E610000050340F6091AB53C0BB7CEBC37AE14140,458,2011-04-12 16:45:00+00,-78.680748,35.761559,21.9444462,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
0101000020E61000003A5AD5928EAB53C0F38DE89E75E14140,459,2011-04-19 20:50:00+00,-78.680577,35.761402,29.166669,F,radio-transmitter,,Bon Jovi (BJ),Bon Jovi (BJ),"Eastern Box Turtle Tracking, NC Wildlife",2018-08-25,
